base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,57,37.32168542736114,53.772117726459115,8,random_seed_279,94994,15754,1666.561403508772,3
62,311,55,37.36127423164729,53.70756184160334,10,random_seed_280,94934,15776,1726.0727272727272,3
62,311,52,37.371171432718825,53.939376155403615,12,random_seed_281,94919,15697,1825.3653846153845,2
62,311,56,37.41076023700497,53.79265823527686,8,random_seed_282,94859,15747,1693.9107142857142,2
62,311,53,37.113844204858864,53.373044983714315,10,random_seed_283,95309,15890,1798.2830188679245,1
62,311,58,37.224033043455314,53.42586343495994,8,random_seed_284,95142,15872,1640.3793103448277,4
62,311,59,37.24448725900316,53.57845007189178,4,random_seed_285,95111,15820,1612.050847457627,1
62,311,55,37.26560128795577,53.82493617770474,9,random_seed_286,95079,15736,1728.709090909091,2
62,311,56,37.28737513031315,53.95698230581883,9,random_seed_287,95046,15691,1697.25,3
62,311,58,37.25042557964608,53.443469585375155,7,random_seed_288,95102,15866,1639.6896551724137,3
62,311,57,37.37051161931406,53.66061210716276,8,random_seed_289,94920,15792,1665.2631578947369,3
62,311,59,37.14155636785917,53.502156753425865,5,random_seed_290,95267,15846,1614.6949152542372,2
62,311,57,37.27945736945592,53.5461721294639,7,random_seed_291,95058,15831,1667.6842105263158,2
62,311,55,37.38370788740944,53.810264385692065,10,random_seed_292,94900,15741,1725.4545454545455,3
62,311,57,37.211496588764696,53.49041931981572,8,random_seed_293,95161,15850,1669.4912280701753,3
62,311,52,37.20687789493131,53.69875876639573,12,random_seed_294,95168,15779,1830.1538461538462,2
62,311,54,37.23854893836023,53.75744593444644,11,random_seed_295,95120,15759,1761.4814814814815,3
62,311,56,37.21479565578854,53.63713723994249,8,random_seed_296,95156,15800,1699.2142857142858,2
62,311,56,37.29463307776561,53.75157721764137,9,random_seed_297,95035,15761,1697.0535714285713,3
62,311,60,37.315087293313454,53.695824407993186,6,random_seed_298,95004,15780,1583.4,4
62,311,57,37.06633763971549,53.30262038205347,7,random_seed_299,95381,15914,1673.3508771929824,2
62,311,57,37.3203658005516,53.6136623727222,8,random_seed_300,94996,15808,1666.5964912280701,3
62,311,59,37.341479829504216,53.9129669297808,6,random_seed_301,94964,15706,1609.5593220338983,3
62,311,54,37.26692091476531,53.62246544792981,11,random_seed_302,95077,15805,1760.6851851851852,3
62,311,58,37.196320880455005,53.43466651016755,7,random_seed_303,95184,15869,1641.103448275862,3
62,311,56,37.06435819950118,53.12362451949881,9,random_seed_304,95384,15975,1703.2857142857142,3
62,311,57,37.213476028979,53.557909563074034,8,random_seed_305,95158,15827,1669.438596491228,3
62,311,55,37.21743490940762,53.43466651016755,9,random_seed_306,95152,15869,1730.0363636363636,2
62,311,55,37.17916573193101,53.57845007189178,10,random_seed_307,95210,15820,1731.090909090909,3
62,311,55,37.11846289869225,53.30262038205347,9,random_seed_308,95302,15914,1732.7636363636364,2
62,311,56,37.245147072407924,53.61072801431966,10,random_seed_309,95110,15809,1698.392857142857,4
62,311,60,37.27285923540823,53.607793655917135,6,random_seed_310,95068,15810,1584.4666666666667,4
62,311,54,37.06237875928687,53.17057425393937,9,random_seed_311,95387,15959,1766.4259259259259,1
62,311,56,37.24316763219361,53.45814137738783,9,random_seed_312,95113,15861,1698.4464285714287,3
62,311,57,37.27219942200345,53.40825728454474,8,random_seed_313,95069,15878,1667.877192982456,3
62,311,58,37.30189102521807,53.67234954077291,8,random_seed_314,95024,15788,1638.344827586207,4
62,311,58,37.305190092241915,53.75744593444644,7,random_seed_315,95019,15759,1638.2586206896551,3
62,311,53,37.37447049974267,54.17705918600898,11,random_seed_316,94914,15616,1790.8301886792453,2
62,311,55,37.27153960859869,53.8542797617301,9,random_seed_317,95070,15726,1728.5454545454545,2
62,311,59,37.03862547671519,53.0561342762405,6,random_seed_318,95423,15998,1617.3389830508474,3
62,311,54,37.246466699217464,53.59312186390446,11,random_seed_319,95108,15815,1761.2592592592594,3
62,311,58,37.334881695456524,53.827870536107284,7,random_seed_320,94974,15735,1637.4827586206898,3
62,311,58,37.00497499307196,53.07080606825318,7,random_seed_321,95474,15993,1646.103448275862,3
62,311,58,37.264941474550994,53.68115261598052,7,random_seed_322,95080,15785,1639.3103448275863,3
62,311,54,37.19302181343116,53.40825728454474,10,random_seed_323,95189,15878,1762.7592592592594,2
62,311,54,37.148814315311625,53.3554388332991,11,random_seed_324,95256,15896,1764.0,3
62,311,55,37.17850591852624,53.58431878869685,11,random_seed_325,95211,15818,1731.1090909090908,4
62,311,54,37.293973264360844,53.65180903195517,12,random_seed_326,95036,15795,1759.9259259259259,4
62,311,56,37.333562068646984,53.80146131048447,9,random_seed_327,94976,15744,1696.0,3
62,311,60,37.190382559812086,53.52269726224361,6,random_seed_328,95193,15839,1586.55,4
62,311,53,37.27417886221777,53.76624900965405,10,random_seed_329,95066,15756,1793.698113207547,1
62,311,54,37.27549848902731,53.754511576043896,12,random_seed_330,95064,15760,1760.4444444444443,4
62,311,53,37.215455469193316,53.502156753425865,12,random_seed_331,95155,15846,1795.377358490566,3
62,311,56,37.24844613943177,53.314357815663605,10,random_seed_332,95105,15910,1698.3035714285713,4
62,311,57,37.267580728170074,53.657677748760236,8,random_seed_333,95076,15793,1668.0,3
62,311,56,37.212816215574236,53.716364916810946,9,random_seed_334,95159,15773,1699.267857142857,3
62,311,57,37.17916573193101,53.666480823967845,9,random_seed_335,95210,15790,1670.3508771929824,4
62,311,59,37.23063117750301,53.4962880366208,5,random_seed_336,95132,15848,1612.406779661017,2
62,311,57,37.303870465432375,53.654743390357694,9,random_seed_337,95021,15794,1667.0350877192982,4
62,311,57,37.28935457052746,53.78678951847179,9,random_seed_338,95043,15749,1667.421052631579,4
62,311,60,37.24316763219361,53.502156753425865,5,random_seed_339,95113,15846,1585.2166666666667,3
62,311,58,37.20621808152654,53.39945420933713,8,random_seed_340,95169,15881,1640.844827586207,4
62,311,56,37.34477889652806,53.77505208486164,8,random_seed_341,94959,15753,1695.6964285714287,2
62,311,57,37.05512081183441,53.32902960767628,8,random_seed_342,95398,15905,1673.6491228070176,3
62,311,55,37.242507818788845,53.446403943777696,10,random_seed_343,95114,15865,1729.3454545454545,3
62,311,55,37.10724607081117,53.311423457261064,9,random_seed_344,95319,15911,1733.0727272727272,2
62,311,56,37.28473587669407,53.64300595674756,10,random_seed_345,95050,15798,1697.3214285714287,4
62,311,58,37.20951714855039,53.616596731124744,8,random_seed_346,95164,15807,1640.7586206896551,4
62,311,57,37.23656949814592,53.88362334575545,8,random_seed_347,95123,15716,1668.8245614035088,3
62,311,58,37.1323189801924,53.4053229261422,6,random_seed_348,95281,15879,1642.7758620689656,2
62,311,57,37.40416210295729,53.87188591214531,7,random_seed_349,94869,15720,1664.3684210526317,2
62,311,55,37.17388722469286,53.305554740455996,10,random_seed_350,95218,15913,1731.2363636363636,3
62,311,57,37.185104052573934,53.51976290384107,8,random_seed_351,95201,15840,1670.1929824561403,3
62,311,57,37.21743490940762,53.57258135508671,7,random_seed_352,95152,15822,1669.3333333333333,2
62,311,56,37.196320880455005,53.58725314709939,8,random_seed_353,95184,15817,1699.7142857142858,2
62,311,56,37.348737776956675,53.819067460899674,7,random_seed_354,94953,15738,1695.5892857142858,1
62,311,54,37.10196756357303,53.43466651016755,9,random_seed_355,95327,15869,1765.3148148148148,1
62,311,55,37.16464983702609,53.32609524927374,9,random_seed_356,95232,15906,1731.490909090909,2
62,311,56,37.26230222093192,53.475747527803044,7,random_seed_357,95084,15855,1697.9285714285713,1
62,311,55,37.27285923540823,53.73103670882362,11,random_seed_358,95068,15768,1728.509090909091,4
62,311,58,37.1771862917167,53.23219578039262,7,random_seed_359,95213,15938,1641.603448275862,3
62,311,56,37.32366486757545,53.70756184160334,9,random_seed_360,94991,15776,1696.267857142857,3
62,311,58,37.175206851502395,53.4962880366208,9,random_seed_361,95216,15848,1641.655172413793,5
62,311,58,37.36457329867113,53.78972387687432,8,random_seed_362,94929,15748,1636.7068965517242,4
62,311,58,37.33686113567084,53.78972387687432,5,random_seed_363,94971,15748,1637.4310344827586,1
62,311,56,37.235249871336386,53.475747527803044,8,random_seed_364,95125,15855,1698.6607142857142,2
62,311,54,37.07623484078702,53.4552070189853,11,random_seed_365,95366,15862,1766.037037037037,3
62,311,56,37.355995724409134,53.91003257137827,10,random_seed_366,94942,15707,1695.392857142857,4
62,311,56,37.18774330619301,53.604859297514594,10,random_seed_367,95197,15811,1699.9464285714287,4
62,311,61,37.330263001623145,53.59312186390446,5,random_seed_368,94981,15815,1557.0655737704917,4
62,311,58,37.23063117750301,53.50509111182839,7,random_seed_369,95132,15845,1640.2068965517242,3
62,311,57,37.3289433748136,53.74864285923883,9,random_seed_370,94983,15762,1666.3684210526317,4
62,311,55,37.134958233811474,53.314357815663605,8,random_seed_371,95277,15910,1732.3090909090909,1
62,311,55,37.112524578049324,53.38184805892192,10,random_seed_372,95311,15887,1732.9272727272728,3
62,311,59,37.30848915926576,53.607793655917135,7,random_seed_373,95014,15810,1610.406779661017,4
62,311,56,37.23459005793161,53.607793655917135,9,random_seed_374,95126,15810,1698.6785714285713,3
62,311,55,37.447709787672046,54.23281199565715,10,random_seed_375,94803,15597,1723.6909090909091,3
62,311,55,37.204898454717004,53.616596731124744,11,random_seed_376,95171,15807,1730.3818181818183,4
62,311,56,37.162670396811784,53.32022653246867,10,random_seed_377,95235,15908,1700.625,4
62,311,58,37.291334010741764,54.000997681856866,8,random_seed_378,95040,15676,1638.6206896551723,4
62,311,52,37.17586666490716,53.475747527803044,11,random_seed_379,95215,15855,1831.0576923076924,1
62,311,54,37.26692091476531,53.70169312479827,10,random_seed_380,95077,15778,1760.6851851851852,2
62,311,55,37.2926536375513,53.65180903195517,10,random_seed_381,95038,15795,1727.9636363636364,3
62,311,55,37.04588342416765,53.40238856773966,11,random_seed_382,95412,15880,1734.7636363636364,4
62,311,53,37.18774330619301,53.4552070189853,11,random_seed_383,95197,15862,1796.1698113207547,2
62,311,58,37.263621847741454,53.50802547023093,6,random_seed_384,95082,15844,1639.344827586207,2
62,311,56,37.22997136409823,53.596056222307,9,random_seed_385,95133,15814,1698.8035714285713,3
62,311,57,37.14749468850209,53.14416502831656,8,random_seed_386,95258,15968,1671.1929824561403,3
62,311,56,37.288694757122684,53.73103670882362,8,random_seed_387,95044,15768,1697.2142857142858,2
62,311,59,37.16728909064517,53.469878810997976,6,random_seed_388,95228,15857,1614.0338983050847,3
62,311,58,37.08547222845379,53.32022653246867,7,random_seed_389,95352,15908,1644.0,3
62,311,58,37.38304807400467,53.924704363390944,6,random_seed_390,94901,15702,1636.2241379310344,2
62,311,55,37.12506103273994,53.40238856773966,8,random_seed_391,95292,15880,1732.581818181818,1
62,311,59,37.14419562147825,53.27914551483318,8,random_seed_392,95263,15922,1614.6271186440679,5
62,311,60,37.140236741049634,53.396519850934595,5,random_seed_393,95269,15882,1587.8166666666666,3
62,311,55,37.33818076248037,53.73690542562869,9,random_seed_394,94969,15766,1726.709090909091,2
62,311,57,37.1046068171921,53.3466357580915,7,random_seed_395,95323,15899,1672.3333333333333,2
62,311,60,37.1580517029784,53.38478241732445,6,random_seed_396,95242,15886,1587.3666666666666,4
62,311,59,37.07821428100133,53.21165527157486,6,random_seed_397,95363,15945,1616.322033898305,3
62,311,55,37.385027514218976,53.998063323454325,9,random_seed_398,94898,15677,1725.418181818182,2
62,311,56,37.154092822549785,53.158836820329235,7,random_seed_399,95248,15963,1700.857142857143,1
62,311,57,37.365233112075906,53.73983978403122,9,random_seed_400,94928,15765,1665.4035087719299,4
62,311,60,37.21677509600285,53.56084392147656,5,random_seed_401,95153,15826,1585.8833333333334,3
62,311,60,37.27285923540823,53.648874673552626,7,random_seed_402,95068,15796,1584.4666666666667,5
62,311,55,37.16399002362132,53.46107573579037,9,random_seed_403,95233,15860,1731.509090909091,2
62,311,55,37.172567597883315,53.38478241732445,8,random_seed_404,95220,15886,1731.2727272727273,1
62,311,56,37.11714327188271,53.23219578039262,9,random_seed_405,95304,15938,1701.857142857143,3
62,311,55,37.116483458477944,53.103084010681066,9,random_seed_406,95305,15982,1732.8181818181818,2
62,311,55,37.162670396811784,53.38771677572699,9,random_seed_407,95235,15885,1731.5454545454545,2
62,311,55,37.2372293115507,53.48161624460812,9,random_seed_408,95122,15853,1729.490909090909,2
62,311,60,37.22337323005054,53.48161624460812,5,random_seed_409,95143,15853,1585.7166666666667,3
62,311,57,37.01289275392919,53.07960914346078,8,random_seed_410,95462,15990,1674.7719298245613,3
62,311,60,37.282756436479765,53.69875876639573,5,random_seed_411,95053,15779,1584.2166666666667,3
62,311,57,37.30914897267053,53.69875876639573,8,random_seed_412,95013,15779,1666.8947368421052,3
62,311,60,37.07491521397749,53.22926142199008,6,random_seed_413,95368,15939,1589.4666666666667,4
62,311,53,37.281436809670225,53.89536077936559,11,random_seed_414,95055,15712,1793.4905660377358,2
62,311,58,37.288694757122684,53.557909563074034,7,random_seed_415,95044,15827,1638.6896551724137,3
62,311,58,37.1131843914541,53.41412600134981,7,random_seed_416,95310,15876,1643.2758620689656,3
62,311,53,37.239208751765,53.77505208486164,12,random_seed_417,95119,15753,1794.698113207547,3
62,311,56,37.21611528259808,53.57258135508671,10,random_seed_418,95154,15822,1699.1785714285713,4
62,311,58,37.24052837857454,53.66061210716276,6,random_seed_419,95117,15792,1639.948275862069,2
62,311,55,37.14749468850209,53.378913700519384,11,random_seed_420,95258,15888,1731.9636363636364,4
62,311,56,37.312448039694374,53.77798644326418,8,random_seed_421,95008,15752,1696.5714285714287,2
62,311,56,37.32102561395637,53.6459403151501,7,random_seed_422,94995,15797,1696.3392857142858,1
62,311,55,37.1217619657161,53.32022653246867,9,random_seed_423,95297,15908,1732.6727272727273,2
62,311,56,37.31046859948007,53.663546465565304,8,random_seed_424,95011,15791,1696.625,2
62,311,56,37.28737513031315,53.80146131048447,8,random_seed_425,95046,15744,1697.25,2
62,311,55,37.26230222093192,53.52563162064614,10,random_seed_426,95084,15838,1728.8,3
62,311,55,37.084152601644256,53.141230669914016,10,random_seed_427,95354,15969,1733.709090909091,3
62,311,57,37.018171261167346,53.00038146659233,9,random_seed_428,95454,16017,1674.6315789473683,4
62,311,54,37.10064793676348,53.22045834678247,10,random_seed_429,95329,15942,1765.351851851852,2
62,311,54,37.291334010741764,53.53736905425629,11,random_seed_430,95040,15834,1760.0,3
62,311,55,37.323005054170686,53.72516799201854,10,random_seed_431,94992,15770,1727.1272727272728,3
62,311,55,37.21479565578854,53.452272660582764,10,random_seed_432,95156,15863,1730.1090909090908,3
62,311,56,37.24580688581269,53.71049620000586,10,random_seed_433,95109,15775,1698.375,4
62,311,55,37.22535267026485,53.654743390357694,10,random_seed_434,95140,15794,1729.8181818181818,3
62,311,56,37.22733211047915,53.66941518237037,9,random_seed_435,95137,15789,1698.875,3
62,311,58,37.25372464666992,53.657677748760236,8,random_seed_436,95097,15793,1639.603448275862,4
62,311,56,37.17190778447855,53.32609524927374,9,random_seed_437,95221,15906,1700.375,3
62,311,55,37.29859195819422,53.9041638545732,10,random_seed_438,95029,15709,1727.8,3
62,311,57,37.112524578049324,53.18524604595205,7,random_seed_439,95311,15954,1672.122807017544,2
62,311,56,37.23986856516977,53.57845007189178,9,random_seed_440,95118,15820,1698.5357142857142,3
62,311,58,37.08151334802518,53.27034243962557,7,random_seed_441,95358,15925,1644.103448275862,3
62,311,60,37.213476028979,53.73103670882362,6,random_seed_442,95158,15768,1585.9666666666667,4
62,311,56,37.20753770833608,53.46107573579037,9,random_seed_443,95167,15860,1699.4107142857142,3
62,311,55,37.25174520645562,53.71049620000586,10,random_seed_444,95100,15775,1729.090909090909,3
62,311,60,37.31970598714683,53.66061210716276,7,random_seed_445,94997,15792,1583.2833333333333,5
62,311,56,37.239208751765,53.51682854543854,9,random_seed_446,95119,15841,1698.5535714285713,3
62,311,57,37.20093957428839,53.596056222307,8,random_seed_447,95177,15814,1669.7719298245613,3
62,311,55,37.38304807400467,54.039144341089816,10,random_seed_448,94901,15663,1725.4727272727273,3
62,311,56,37.22337323005054,53.469878810997976,8,random_seed_449,95143,15857,1698.982142857143,2
62,311,59,37.47674157748189,54.10956894275066,7,random_seed_450,94759,15639,1606.084745762712,4
62,311,58,37.241188191979305,53.475747527803044,7,random_seed_451,95116,15855,1639.9310344827586,3
62,311,56,37.129019913168555,53.30848909885854,11,random_seed_452,95286,15912,1701.5357142857142,5
62,311,61,37.37051161931406,53.827870536107284,6,random_seed_453,94920,15735,1556.0655737704917,5
62,311,57,37.08085353462041,53.205786554769794,9,random_seed_454,95359,15947,1672.9649122807018,4
62,311,52,37.21413584238377,53.452272660582764,11,random_seed_455,95157,15863,1829.9423076923076,1
62,311,58,37.21743490940762,53.540303412658815,6,random_seed_456,95152,15833,1640.551724137931,2
62,311,59,37.07161614695364,53.141230669914016,6,random_seed_457,95373,15969,1616.4915254237287,3
62,311,59,37.161350770002244,53.43173215176502,7,random_seed_458,95237,15870,1614.1864406779662,4
62,311,59,37.15079375552593,53.364241908506706,7,random_seed_459,95253,15893,1614.457627118644,4
